ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
1043255,Receipt of salary into account,Repair,0.0,0.27,male,3,0,higher,specialist,>250,0.0,101.0,35.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571429,1.0,6.0,98.0,7.0,0.0,3.0,6.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043275,Bank form (without employer stamp),Repair,1.0,0.36,female,0,0,higher,specialist,< 50,0.0,129.0,40.0,Trade,LLC,married,1.0,0.0,0.0,0.0,0.0,0.1694915254,0.0,0.0,0.0,0.0,0.25,1.0,3.0,49.0,4.0,1.0,2.0,12.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043295,Receipt of salary into account,Real estate purchase/construction,1.0,0.59,female,1,0,higher,specialist,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043315,Receipt of salary into account,Repair,1.0,0.59,female,2,0,Higher/Second Higher/Academic Degree,senior manager,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043335,2NDFL,Repair,1.0,0.22,female,0,0,higher,support staff,>250,0.0,7.0,45.0,Other,CJSC,"single, not married",1.0,1.0,0.0,0.0,0.0,0.0909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043355,Receipt of salary into account,Other,0.0,0.48,male,1,0,incomplete higher education,Sales Representative,>250,0.0,6.0,32.0,Trade,OJSC,divorced / divorced,0.0,0.0,0.0,0.0,0.0,0.1363636364,1.0,0.0,0.0,0.0,0.2727272727,3.0,8.0,95.0,11.0,3.0,2.0,7.0,117.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1043375,Receipt of salary into account,Repair,0.0,0.28,female,0,0,higher,specialist,>250,0.0,69.0,51.0,Trade,CJSC,married,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,1.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043395,2NDFL,Vacation,0.0,0.17,female,0,0,higher,support staff,< 50,0.0,8.0,25.0,Other,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1043415,Receipt of salary into account,Repair,1.0,0.12,male,0,0,Higher/Second Higher/Academic Degree,middle manager,< 50,0.0,36.0,27.0,Other,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1043435,Receipt of salary into account,Purchasing household appliances,0.0,0.28,male,1,0,higher,middle manager,>250,1.0,64.0,28.0,Other,OJSC,married,1.0,0.0,0.0,0.0,0.0,0.475,0.0,1.0,0.0,0.0,0.5,3.0,3.0,63.0,6.0,2.0,1.0,4.0,81.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1043455,Receipt of salary into account,Real estate purchase/construction,1.0,0.49,male,0,0,specialized secondary,specialist,>250,0.0,172.0,52.0,Trade,CJSC,"single, not married",1.0,1.0,1.0,1.0,1.0,0.0240963855,1.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,81.0,3.0,1.0,2.0,30.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043475,Receipt of salary into account,Vacation,1.0,0.59,male,0,0,higher,specialist,>250,0.0,49.0,24.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,2.0,36.0,4.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043495,Bank form (without employer stamp),Repair,1.0,0.29,male,0,0,specialized secondary,support staff,>250,0.0,106.0,47.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043515,2NDFL,Repair,1.0,0.31,female,0,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,10.0,43.0,Trade,LLC,"single, not married",4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,1.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043535,Receipt of salary into account,Repair,1.0,0.2,male,0,0,higher,specialist,>250,0.0,30.0,26.0,Information Technology,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,40.0,2.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043555,Bank form (without employer stamp),Repair,0.0,0.48,male,2,0,higher,specialist,>250,0.0,41.0,32.0,Information Technology,LLC,married,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,3.0,3.0,189.0,6.0,2.0,2.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043575,Receipt of salary into account,Repair,0.0,0.54,female,0,0,Higher/Second Higher/Academic Degree,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043595,,Buying a car,0.0,,female,0,0,higher,other,,1.0,81.0,27.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043615,Bank form (without employer stamp),Vacation,0.0,0.21,male,1,0,average,middle manager,>250,0.0,94.0,51.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043635,Bank form (without employer stamp),Repair,1.0,0.36,male,0,0,higher,support staff,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043655,Receipt of salary into account,Repair,0.0,0.48,male,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043675,2NDFL,Repair,1.0,0.57,female,2,0,higher,middle manager,< 50,0.0,93.0,40.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043695,Free form with employer stamp,Real estate purchase/construction,1.0,0.43,female,1,0,Higher/Second Higher/Academic Degree,middle manager,< 50,0.0,58.0,36.0,Other,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,3.0,1.0,43.0,4.0,2.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043715,Receipt of salary into account,Repair,0.0,0.56,male,0,0,specialized secondary,worker,>250,0.0,6.0,47.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043735,2NDFL,Real estate purchase/construction,0.0,,female,0,0,higher,other,,1.0,92.0,45.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043755,Bank form (without employer stamp),Other,1.0,0.47,female,0,0,higher,specialist,>250,0.0,70.0,41.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043775,Bank form (without employer stamp),Real estate purchase/construction,1.0,0.58,male,0,0,higher,worker,>250,0.0,7.0,45.0,Other,LLC,married,2.0,1.0,1.0,0.0,0.0,0.0869565217,1.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,84.0,6.0,2.0,0.0,18.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043795,2NDFL,Repair,0.0,0.35,female,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,7.0,29.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043815,2NDFL,Vacation,0.0,0.45,male,3,0,Higher/Second Higher/Academic Degree,specialist,< 50,0.0,7.0,32.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043835,2NDFL,Real estate purchase/construction,1.0,0.37,male,1,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,100.0,30.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043855,Bank form (without employer stamp),Repair,1.0,0.59,male,1,0,higher,specialist,>250,0.0,12.0,30.0,Trade,LLC,married,1.0,1.0,1.0,1.0,1.0,0.0617283951,1.0,1.0,0.0,0.0,0.5,2.0,2.0,76.0,4.0,2.0,1.0,5.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1043875,Receipt of salary into account,Education,1.0,0.43,male,2,0,specialized secondary,worker,>250,0.0,168.0,51.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043895,Free form with employer stamp,Repair,0.0,0.42,male,0,0,specialized secondary,middle manager,>250,0.0,133.0,44.0,Trade,OJSC,married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,84.0,7.0,1.0,1.0,22.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043915,2NDFL,Repair,1.0,0.59,female,1,0,second higher education,specialist,>250,1.0,28.0,32.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043935,Receipt of salary into account,Buying a car,1.0,0.59,female,0,0,specialized secondary,specialist,>250,1.0,38.0,29.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,32.0,3.0,3.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043955,Bank form (without employer stamp),Repair,1.0,0.31,male,1,0,Higher/Second Higher/Academic Degree,middle manager,< 50,0.0,116.0,40.0,Other,LLC,married,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,119.0,10.0,0.0,0.0,11.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043975,2NDFL,Repair,0.0,0.12,female,0,0,Higher/Second Higher/Academic Degree,specialist,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043995,Bank form (without employer stamp),Repair,1.0,0.34,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,183.0,36.0,Other,OJSC,married,3.0,2.0,2.0,0.0,0.0,0.6689655172,1.0,0.0,0.0,0.0,0.6,3.0,2.0,48.0,5.0,2.0,0.0,22.0,107.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1044015,Bank form (without employer stamp),Repair,1.0,0.15,male,3,0,higher,middle manager,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044035,Receipt of salary into account,Repair,1.0,0.28,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,54.0,53.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044055,Bank form (without employer stamp),Repair,1.0,0.11,female,0,0,higher,specialist,>250,0.0,76.0,48.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044075,Free form with employer stamp,Repair,1.0,0.24,female,0,0,Higher/Second Higher/Academic Degree,middle manager,< 50,0.0,14.0,35.0,Trade,LLC,"single, not married",3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044095,Receipt of salary into account,Repair,0.0,0.28,male,2,0,specialized secondary,middle manager,>250,0.0,23.0,38.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044115,2NDFL,Other,0.0,0.49,male,2,0,specialized secondary,worker,>250,0.0,260.0,40.0,Agriculture and forestry,OJSC,married,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,3.0,83.0,5.0,1.0,0.0,16.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044135,2NDFL,Repair,1.0,0.41,male,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,22.0,35.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044155,Receipt of salary into account,Repair,0.0,0.53,female,0,0,higher,specialist,>250,1.0,40.0,42.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044175,Receipt of salary into account,Buying a car,1.0,0.32,male,0,0,average,worker,>250,1.0,19.0,31.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044195,Receipt of salary into account,Buying a car,0.0,0.28,male,0,0,Higher/Second Higher/Academic Degree,worker,>250,0.0,14.0,32.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044215,2NDFL,Repair,1.0,0.48,female,0,0,specialized secondary,support staff,>250,0.0,76.0,26.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044235,Receipt of salary into account,Repair,1.0,0.37,female,0,0,higher,specialist,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044255,2NDFL,Repair,0.0,0.56,male,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,207.0,34.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044275,Bank form (without employer stamp),Repair,1.0,0.44,male,1,0,average,middle manager,>250,0.0,247.0,41.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044295,2NDFL,Repair,1.0,0.32,male,0,0,specialized secondary,worker,>250,0.0,11.0,52.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044315,Receipt of salary into account,Real estate purchase/construction,0.0,0.31,female,0,0,higher,support staff,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044335,2NDFL,Repair,0.0,0.48,female,0,0,specialized secondary,support staff,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044355,Free form with employer stamp,Repair,1.0,0.48,female,0,0,Higher/Second Higher/Academic Degree,support staff,< 50,0.0,13.0,33.0,Trade,Individual entrepreneur,"single, not married",2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.6,3.0,2.0,41.0,5.0,1.0,0.0,5.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044375,Bank form (without employer stamp),Buying furniture,1.0,0.49,female,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,34.0,28.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.2181818182,1.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,86.0,3.0,1.0,1.0,18.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044395,2NDFL,Buying a car,1.0,0.49,male,0,0,higher,support staff,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044415,Receipt of salary into account,Repair,1.0,0.54,female,0,0,specialized secondary,support staff,< 50,0.0,22.0,43.0,Trade,LLC,"single, not married",3.0,3.0,1.0,1.0,1.0,0.0512820513,0.0,1.0,1.0,1.0,0.6666666667,4.0,2.0,111.0,6.0,3.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044435,Receipt of salary into account,Repair,1.0,0.22,male,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,6.0,28.0,Other,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0204081633,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,5.0,0.0,0.0,19.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044455,2NDFL,Repair,0.0,0.53,female,2,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044475,2NDFL,Repair,1.0,0.55,female,1,0,higher,middle manager,>250,0.0,123.0,44.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044495,2NDFL,Real estate purchase/construction,1.0,0.4,male,1,0,specialized secondary,support staff,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044515,Receipt of salary into account,Real estate purchase/construction,0.0,0.3,male,1,0,higher,middle manager,>250,0.0,51.0,43.0,Other,LLC,married,3.0,2.0,1.0,1.0,1.0,0.3401015228,1.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,130.0,7.0,1.0,0.0,10.0,89.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1044535,Receipt of salary into account,Buying furniture,1.0,0.16,male,1,0,higher,worker,>250,0.0,14.0,36.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044555,Receipt of salary into account,Repair,1.0,0.57,male,0,0,higher,middle manager,>250,1.0,241.0,53.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044575,Bank form (without employer stamp),Repair,1.0,0.44,male,1,0,higher,worker,>250,0.0,36.0,25.0,Information Technology,CJSC,married,2.0,2.0,0.0,0.0,0.0,0.0925925926,0.0,1.0,1.0,1.0,1.0,3.0,0.0,49.0,3.0,2.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044595,Bank form (without employer stamp),Repair,0.0,0.54,male,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,43.0,55.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044615,Bank form (without employer stamp),Repair,1.0,0.23,male,1,0,Higher/Second Higher/Academic Degree,senior manager,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044635,2NDFL,Buying a car,0.0,0.39,female,1,0,higher,specialist,>250,0.0,16.0,31.0,Other,LLC,divorced / divorced,1.0,1.0,1.0,1.0,0.0,0.0476190476,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,20.0,3.0,1.0,0.0,16.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044655,2NDFL,Repair,0.0,0.48,male,0,0,higher,specialist,>250,0.0,222.0,39.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044675,Bank form (without employer stamp),Buying land,1.0,0.49,female,0,0,specialized secondary,middle manager,>250,0.0,79.0,39.0,Trade,LLC,divorced / divorced,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,42.0,2.0,1.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044695,Receipt of salary into account,Repair,0.0,0.47,male,1,0,higher,specialist,>250,0.0,49.0,34.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044715,Free form with employer stamp,Repair,1.0,0.43,male,0,0,specialized secondary,specialist,< 50,0.0,279.0,47.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044735,Receipt of salary into account,Treatment,1.0,0.22,male,2,0,specialized secondary,specialist,>250,0.0,6.0,43.0,Trade,CJSC,married,1.0,1.0,1.0,1.0,1.0,0.0217391304,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,4.0,0.0,0.0,19.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044755,Bank form (without employer stamp),Repair,1.0,0.4,female,0,0,higher,middle manager,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044775,Bank form (without employer stamp),Buying a car,1.0,0.48,male,0,0,specialized secondary,worker,>250,0.0,17.0,52.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044795,Receipt of salary into account,Buying a car,0.0,0.46,female,1,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,13.0,33.0,Trade,LLC,married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,18.0,2.0,1.0,0.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044815,2NDFL,Buying a car,0.0,0.41,male,0,0,higher,worker,>250,1.0,36.0,26.0,Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044835,2NDFL,Repair,0.0,0.29,female,0,0,higher,specialist,>250,0.0,44.0,29.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044855,Free form with employer stamp,Repair,1.0,0.43,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044875,Bank form (without employer stamp),Repair,1.0,0.36,female,0,0,second higher education,senior manager,< 50,0.0,81.0,34.0,Other,LLC,"single, not married",6.0,6.0,2.0,0.0,0.0,0.2457142857,0.0,1.0,0.0,0.0,0.5,4.0,4.0,132.0,8.0,1.0,0.0,5.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1044895,Receipt of salary into account,Buying a car,0.0,0.18,female,2,0,higher,middle manager,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044915,Bank form (without employer stamp),Buying furniture,0.0,0.1,male,0,0,Higher/Second Higher/Academic Degree,middle manager,>250,0.0,29.0,28.0,Information Technology,LLC,"single, not married",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044935,Receipt of salary into account,Buying a car,1.0,0.49,male,0,0,higher,Sales Manager,>250,0.0,21.0,24.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.1739130435,0.0,1.0,0.0,0.0,0.6666666667,2.0,1.0,19.0,3.0,0.0,0.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044955,Free form with employer stamp,Buying a car,0.0,0.43,male,1,0,higher,senior manager,< 50,0.0,43.0,35.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044975,Receipt of salary into account,Repair,1.0,0.33,female,0,0,higher,worker,>250,0.0,373.0,53.0,Information Technology,CJSC,"single, not married",1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044995,Receipt of salary into account,Repair,0.0,0.44,male,0,0,higher,specialist,>250,0.0,62.0,29.0,Information Technology,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.0,0.1666666667,1.0,5.0,105.0,6.0,1.0,0.0,6.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1045015,2NDFL,Other,1.0,0.59,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,7.0,25.0,Other,OJSC,"single, not married",2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.0,3.0,29.0,5.0,2.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045035,Receipt of salary into account,Vacation,1.0,0.27,male,0,0,higher,specialist,>250,0.0,71.0,37.0,Information Technology,OJSC,married,1.0,1.0,1.0,0.0,0.0,0.0810810811,0.0,0.0,0.0,0.0,0.1428571429,1.0,6.0,68.0,7.0,0.0,5.0,6.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045055,Receipt of salary into account,Repair,1.0,0.26,male,1,0,specialized secondary,middle manager,>250,0.0,14.0,24.0,Information Technology,OJSC,married,1.0,1.0,1.0,1.0,1.0,0.4411764706,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,19.0,3.0,0.0,0.0,9.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045075,Receipt of salary into account,Repair,1.0,0.43,male,1,0,higher,specialist,< 50,1.0,48.0,31.0,Other,LLC,remarriage,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5714285714,4.0,3.0,99.0,7.0,2.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045095,Bank form (without employer stamp),Education,1.0,0.27,female,1,0,higher,middle manager,>250,0.0,86.0,38.0,Information Technology,CJSC,divorced / divorced,1.0,1.0,0.0,0.0,0.0,0.012345679,0.0,0.0,0.0,0.0,0.2,1.0,4.0,80.0,5.0,0.0,1.0,22.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045115,Receipt of salary into account,Repair,1.0,0.5,female,0,0,higher,support staff,>250,0.0,11.0,44.0,Trade,LLC,"single, not married",0.0,0.0,0.0,0.0,0.0,0.7727272727,0.0,1.0,0.0,0.0,0.25,2.0,2.0,15.0,4.0,1.0,0.0,4.0,65.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1045135,2NDFL,Repair,0.0,0.53,male,1,0,higher,specialist,>250,0.0,24.0,27.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045155,2NDFL,Repair,0.0,0.41,male,0,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045175,2NDFL,Other,0.0,,female,2,0,higher,other,,1.0,73.0,32.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045195,Bank form (without employer stamp),Repair,1.0,0.5,female,0,0,higher,middle manager,>=200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045215,2NDFL,Other,1.0,0.59,female,0,0,Higher/Second Higher/Academic Degree,specialist,>250,0.0,48.0,27.0,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045235,2NDFL,Repair,1.0,0.22,male,0,0,higher,worker,>250,0.0,39.0,27.0,Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045255,2NDFL,Repair,1.0,0.52,female,1,0,specialized secondary,specialist,>250,0.0,22.0,29.0,Trade,LLC,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,51.0,3.0,3.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045275,Bank form (without employer stamp),Repair,1.0,0.11,female,1,0,higher,middle manager,< 50,0.0,55.0,32.0,Trade,Another form,married,0.0,0.0,0.0,0.0,0.0,0.0327868852,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,2.0,0.0,2.0,64.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045295,2NDFL,Repair,0.0,0.56,female,1,0,higher,specialist,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045315,Receipt of salary into account,Repair,0.0,0.34,female,1,0,higher,specialist,>250,0.0,65.0,26.0,Other,OJSC,married,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045335,Receipt of salary into account,Repair,0.0,0.49,male,0,0,specialized secondary,support staff,>250,0.0,94.0,46.0,Other,OJSC,married,6.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
1045355,2NDFL,Buying a car,0.0,0.38,female,1,0,higher,specialist,>250,1.0,17.0,31.0,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045375,Receipt of salary into account,Real estate purchase/construction,0.0,0.53,female,0,0,Higher/Second Higher/Academic Degree,support staff,>250,0.0,8.0,24.0,Trade,Another form,civil marriage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333,1.0,2.0,22.0,3.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045395,Bank form (without employer stamp),Repair,0.0,0.22,male,0,0,higher,support staff,>250,0.0,379.0,52.0,Civil service,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045415,Bank form (without employer stamp),Buying a car,1.0,0.46,female,3,0,higher,support staff,< 50,0.0,37.0,36.0,The science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
